CustomerID,Gender,Locations,Age,ProductID,Product_name,Product_Description,Product_Category,Stock,Price,TransactionID,Transaction_Date,Total_Price,Quantity,VoucherID,Voucher_name,Voucher_status,Discount,PMID,Method_name
14728,Female,Chicago,35,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000341,17.10.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14729,Female,Chicago,36,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000342,28.09.21,119,1,ELEC10,Discount 10%,Used,10,PM01,Card
14730,Female,Chicago,50,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000343,29.07.21,119,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14731,Female,Chicago,18,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000344,18.06.21,595,5,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14732,Female,Chicago,17,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000345,04.11.21,119,1,ELEC10,Discount 10%,Used,10,PM01,Card
15601,Female,Chicago,49,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000354,04.08.21,357,3,ELEC10,Discount 10%,Clicked,10,PM01,Card
15602,Female,Chicago,19,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000355,07.04.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
15603,Female,Chicago,44,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000356,24.09.21,238,2,ELEC10,Discount 10%,Used,10,PM02,Paypal
15604,Female,Chicago,48,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000357,30.09.21,238,2,ELEC10,Discount 10%,Used,10,PM04,Other
15605,Female,Chicago,31,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000358,25.04.21,119,1,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
15606,Female,Chicago,49,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000359,16.01.21,238,2,ELEC10,Discount 10%,Not Used,10,PM01,Card
15607,Female,New York,37,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000360,03.07.21,119,1,ELEC10,Discount 10%,Not Used,10,PM01,Card
15608,Female,New York,26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000361,20.12.21,476,4,ELEC10,Discount 10%,Used,10,PM01,Card
15609,Female,New York,50,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000362,13.06.21,119,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
15610,Female,New York,59,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000363,18.06.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
15611,Female,New York,53,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,122.77,1000364,21.04.21,122.77,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
15612,Female,New York,36,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,122.77,1000365,07.10.21,122.77,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
15613,Female,New York,51,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,122.77,1000366,13.08.21,122.77,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
15614,Female,New York,20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,122.77,1000367,19.04.21,245.54,2,ELEC10,Discount 10%,Clicked,10,PM04,Other
15615,Male,New York,37,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,122.77,1000368,17.03.21,122.77,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
15616,Male,Chicago,37,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,122.77,1000369,24.08.21,368.31,3,ELEC10,Discount 10%,Not Used,10,PM03,Digital Wallets
15617,Male,Chicago,25,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000370,03.03.21,81.5,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
15618,Male,Chicago,26,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000371,08.02.21,81.5,1,ELEC10,Discount 10%,Used,10,PM01,Card
15619,Male,Chicago,50,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000372,07.10.21,81.5,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
15620,Male,Chicago,63,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000373,21.08.21,326,4,ELEC10,Discount 10%,Clicked,10,PM04,Other
15621,Female,California,47,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000374,01.09.21,81.5,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
15622,Female,California,29,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000375,23.04.21,81.5,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
15623,Female,California,52,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000376,12.05.21,81.5,1,ELEC10,Discount 10%,Used,10,PM01,Card
15624,Female,Chicago,20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000377,29.07.21,81.5,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
15625,Female,Chicago,38,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000378,13.01.21,81.5,1,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
15626,Female,Chicago,16,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000379,30.11.21,244.5,3,ELEC10,Discount 10%,Used,10,PM01,Card
15627,Female,Chicago,42,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000380,02.06.21,163,2,ELEC10,Discount 10%,Used,10,PM01,Card
15628,Female,Chicago,24,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000381,07.09.21,81.5,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
15629,Female,Chicago,26,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,100000,81.5,1000382,05.01.21,407.5,5,ELEC10,Discount 10%,Used,10,PM01,Card
15630,Female,Chicago,35,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000383,06.04.21,80.52,1,ELEC10,Discount 10%,Not Used,10,PM03,Digital Wallets
15631,Female,Chicago,46,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000384,13.10.21,80.52,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
15632,Female,Chicago,50,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000385,16.11.21,80.52,1,ELEC10,Discount 10%,Used,10,PM04,Other
15633,Female,Chicago,28,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000386,17.07.21,161.04,2,ELEC10,Discount 10%,Not Used,10,PM04,Other
15634,Female,Chicago,40,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000387,27.02.21,161.04,2,ELEC10,Discount 10%,Used,10,PM02,Paypal
15635,Male,Chicago,48,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000388,07.06.21,322.08,4,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
15636,Male,Chicago,53,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000389,29.01.21,80.52,1,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
15637,Female,California,25,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000390,07.08.21,161.04,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
15638,Female,Chicago,58,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,100000,80.52,1000391,07.12.21,161.04,2,ELEC10,Discount 10%,Not Used,10,PM01,Card
15639,Female,Chicago,47,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,100000,151.88,1000392,31.05.21,151.88,1,ELEC10,Discount 10%,Used,10,PM01,Card
15640,Female,Chicago,39,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,100000,151.88,1000393,15.01.21,607.52,4,ELEC10,Discount 10%,Clicked,10,PM01,Card
15641,Female,Chicago,40,GGOENEBQ086499,Nest Cam IQ - USA,Nest Cam IQ - USA,Nest,100000,151.88,1000394,17.02.21,303.76,2,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
15642,Female,Chicago,20,GGOENEBQ086799,Nest Thermostat E - USA,Nest Thermostat E - USA,Nest,100000,151.88,1000395,29.08.21,151.88,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
17850,Male,Chicago,52,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest Secure Alarm System Starter Pack - USA,Nest,100000,355.74,1000483,10.05.21,355.74,1,ELEC10,Discount 10%,Used,10,PM01,Card
17851,Male,Chicago,49,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest Secure Alarm System Starter Pack - USA,Nest,100000,355.74,1000484,20.02.21,355.74,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
17852,Male,Chicago,23,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze Mobile Phone Vent Mount,Waze,100000,7.12,1000485,23.05.21,7.12,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
17853,Male,Chicago,26,GGOEWFKA083299,Waze Mood Ninja Window Decal,Waze Mood Ninja Window Decal,Waze,100000,2.05,1000486,03.10.21,2.05,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
17854,Male,Chicago,46,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,YouTube Men's Short Sleeve Hero Tee Black,Apparel,100000,17.53,1000487,15.05.21,17.53,1,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
17855,Male,Chicago,21,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,YouTube Men's Short Sleeve Hero Tee Black,Apparel,100000,17.53,1000488,01.02.21,35.06,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
17856,Male,Chicago,46,GGOEYAEB035616,YouTube Men's Vintage Tank,YouTube Men's Vintage Tank,Apparel,100000,8.4,1000489,22.07.21,8.4,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
17857,Male,Chicago,30,GGOEYAEJ029016,YouTube Women's Short Sleeve Hero Tee Charcoal,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,100000,15.19,1000490,19.06.21,30.38,2,ELEC10,Discount 10%,Used,10,PM02,Paypal
17858,Male,Chicago,25,GGOEYAEJ029017,YouTube Women's Short Sleeve Hero Tee Charcoal,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,100000,15.19,1000491,30.03.21,15.19,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
17859,Male,Chicago,48,GGOEYAWJ061448,YouTube Onesie Heather,YouTube Onesie Heather,Apparel,100000,24.75,1000474,01.08.21,24.75,1,ELEC10,Discount 10%,Used,10,PM02,Paypal
17860,Male,Chicago,27,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,22 oz YouTube Bottle Infuser,Bottles,100000,4.12,1000475,13.08.21,4.12,1,ELEC10,Discount 10%,Used,10,PM01,Card
17861,Male,Chicago,46,GGOEYFKQ020699,YouTube Custom Decals,YouTube Custom Decals,Office,100000,1.59,1000476,23.10.21,3.18,2,ELEC10,Discount 10%,Used,10,PM01,Card
17862,Male,Chicago,46,GGOEYFKQ020699,YouTube Custom Decals,YouTube Custom Decals,Office,100000,1.59,1000477,30.11.21,1.59,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
17863,Male,Chicago,62,GGOEYFKQ020699,YouTube Custom Decals,YouTube Custom Decals,Office,100000,1.59,1000478,25.02.21,7.95,5,ELEC10,Discount 10%,Clicked,10,PM04,Other
17864,Male,Chicago,41,GGOEYHPB072210,YouTube Twill Cap,YouTube Twill Cap,Apparel,100000,11.34,1000479,08.01.21,22.68,2,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
17865,Male,Chicago,62,GGOEYHPB072210,YouTube Twill Cap,YouTube Twill Cap,Apparel,100000,11.34,1000480,03.10.21,11.34,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
